feature_id,feature_version,target_time,available_by_target_time,shoreline_cell,requested_offshore_offset_km,grid_lat,grid_lon,value,units,missingness_reason,source_observation_ids,transform_code_hash,source_class,production_weight,source_hash,max_sample_gap_hours,quality
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Daphne/May Day,0.75,,,88.21756867691879,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Daphne/May Day,1.5,,,-152.5496745365672,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Daphne/May Day,1.5,,,354.87978905439377,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Daphne/May Day,3.0,,,-139.8348229005933,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Daphne/May Day,3.0,,,216.80222377181053,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Montrose,0.25,,,361.9640998542308,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Montrose,0.25,,,150.65787322819233,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Montrose,0.75,,,71.40490463934832,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Montrose,0.75,,,184.4755383208394,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Montrose,1.5,,,137.2399709711316,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Montrose,1.5,,,87.73772064596416,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Montrose,3.0,,,-123.84590338915598,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Montrose,3.0,,,402.7744699269533,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Fairhope/Fly Creek/Pier,0.25,,,-613.930455967784,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Fairhope/Fly Creek/Pier,0.25,,,-53.78382238559424,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Fairhope/Fly Creek/Pier,0.75,,,-717.9179325699807,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Fairhope/Fly Creek/Pier,0.75,,,296.16767540574074,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Fairhope/Fly Creek/Pier,1.5,,,-980.6958474218845,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Fairhope/Fly Creek/Pier,1.5,,,177.3177517578006,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Fairhope/Fly Creek/Pier,3.0,,,-781.44850730896,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Fairhope/Fly Creek/Pier,3.0,,,157.27188885211945,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Battles Wharf,0.25,,,-119.75596882402901,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Battles Wharf,0.25,,,-32.98599589616061,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Battles Wharf,0.75,,,-212.59054499678314,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Battles Wharf,0.75,,,-120.28662376105787,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Battles Wharf,1.5,,,-80.65373674035072,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Battles Wharf,1.5,,,149.36814475804567,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Battles Wharf,3.0,,,50.961154885590105,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Battles Wharf,3.0,,,64.32542181573815,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Point Clear/Grand Hotel,0.25,,,-212.59054499678314,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Point Clear/Grand Hotel,0.25,,,-120.28662376105787,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Point Clear/Grand Hotel,0.75,,,-574.5880622416735,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Point Clear/Grand Hotel,0.75,,,-37.15837821364403,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Point Clear/Grand Hotel,1.5,,,-502.4815432727337,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Point Clear/Grand Hotel,1.5,,,191.20290074497464,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Point Clear/Grand Hotel,3.0,,,-370.0922140851617,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Point Clear/Grand Hotel,3.0,,,242.86523368209603,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Mullet Point,0.25,,,-330.0323981791735,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Mullet Point,0.25,,,119.09268032759428,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Mullet Point,0.75,,,-404.58139535039663,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Mullet Point,0.75,,,285.1397277787328,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Mullet Point,1.5,,,-404.85564954578876,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Mullet Point,1.5,,,258.3332346752286,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Mullet Point,3.0,,,-462.6425117254257,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_antecedent_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T09:00:00+00:00,False,Mullet Point,3.0,,,470.54202631115913,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Daphne/May Day,0.25,,,-106.70414676424122,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_6h_m,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,0.25,,,-31.69536846689887,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_12h_m,ngofs2_regulargrid_v1,2026-09-09T21:00:00+00:00,False,Daphne/May Day,0.25,,,-142.7763466257603,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Daphne/May Day,0.25,,,401.50174498558044,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_6h_m,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,0.25,,,903.7337020039558,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_12h_m,ngofs2_regulargrid_v1,2026-09-09T21:00:00+00:00,False,Daphne/May Day,0.25,,,1803.8989763706923,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Daphne/May Day,0.75,,,-115.22974111139781,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_6h_m,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,0.75,,,-213.3029216900469,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_12h_m,ngofs2_regulargrid_v1,2026-09-09T21:00:00+00:00,False,Daphne/May Day,0.75,,,-976.3941608369353,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Daphne/May Day,0.75,,,256.2045648694039,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_6h_m,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,0.75,,,639.8496575653553,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_12h_m,ngofs2_regulargrid_v1,2026-09-09T21:00:00+00:00,False,Daphne/May Day,0.75,,,1488.7182980775833,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Daphne/May Day,1.5,,,-416.34331606328493,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_6h_m,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,1.5,,,-850.7390286773443,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_12h_m,ngofs2_regulargrid_v1,2026-09-09T21:00:00+00:00,False,Daphne/May Day,1.5,,,-1978.6669481545687,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Daphne/May Day,1.5,,,505.46549409627914,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_6h_m,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,1.5,,,1063.7304201722145,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_12h_m,ngofs2_regulargrid_v1,2026-09-09T21:00:00+00:00,False,Daphne/May Day,1.5,,,2301.403369009495,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Daphne/May Day,3.0,,,-355.3195673972369,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_6h_m,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,3.0,,,-664.8241046816112,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_12h_m,ngofs2_regulargrid_v1,2026-09-09T21:00:00+00:00,False,Daphne/May Day,3.0,,,-1884.4780001789336,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Daphne/May Day,3.0,,,365.4100779443979,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_6h_m,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,3.0,,,872.3934073001146,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_12h_m,ngofs2_regulargrid_v1,2026-09-09T21:00:00+00:00,False,Daphne/May Day,3.0,,,2022.974855080247,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Montrose,0.25,,,352.7124803513288,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_6h_m,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Montrose,0.25,,,436.8290789541787,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_12h_m,ngofs2_regulargrid_v1,2026-09-09T21:00:00+00:00,False,Montrose,0.25,,,559.3830643105318,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Montrose,0.25,,,254.77840080857277,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_6h_m,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Montrose,0.25,,,457.63160549104214,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_12h_m,ngofs2_regulargrid_v1,2026-09-09T21:00:00+00:00,False,Montrose,0.25,,,1093.2139657437801,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Montrose,0.75,,,-153.64137017168113,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_6h_m,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Montrose,0.75,,,-421.7973890248687,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_12h_m,ngofs2_regulargrid_v1,2026-09-09T21:00:00+00:00,False,Montrose,0.75,,,-1207.7702230308207,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Montrose,0.75,,,330.22725731134415,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_6h_m,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Montrose,0.75,,,780.5469430983067,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_12h_m,ngofs2_regulargrid_v1,2026-09-09T21:00:00+00:00,False,Montrose,0.75,,,1628.5127520561218,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Montrose,1.5,,,-208.26420005760167,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_6h_m,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Montrose,1.5,,,-607.2025511821267,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_12h_m,ngofs2_regulargrid_v1,2026-09-09T21:00:00+00:00,False,Montrose,1.5,,,-1426.750690903282,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Montrose,1.5,,,258.01080130040646,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_6h_m,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Montrose,1.5,,,621.4979667216539,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_bottom_shoreward_forward_transport_12h_m,ngofs2_regulargrid_v1,2026-09-09T21:00:00+00:00,False,Montrose,1.5,,,1591.4692092686892,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
ngofs2_surface_shoreward_forward_transport_3h_m,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Montrose,3.0,,,-468.0334702134134,m,,,,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,3.0,coarse
